Año,Trimestre,Provincia,Accesos por cada 100 hab,Accesos por cada 100 hogares,HASTA 512 kbps,+ 512 Kbps - 1 Mbps,+ 1 Mbps - 6 Mbps,+ 6 Mbps - 10 Mbps,+ 10 Mbps - 20 Mbps,+ 20 Mbps - 30 Mbps,+ 30 Mbps,OTROS,Banda ancha fija,Dial up,ADSL,Cablemodem,Fibra óptica,Wireless,Otros,Mbps (Media de bajada),Total
2021,2,Santa Cruz,13.096756425784957,44.01491665543425,50.0,0.0,30595.0,8463.0,6888.0,1575.0,676.0,735.0,48785,197.0,12347.0,22967.0,6328.0,4269.0,3071.0,7.629667005202396,48982.0
2021,2,Santa Fe,23.60478745301367,75.06878626293008,467.0,896.0,202018.0,204077.0,80452.0,75195.0,262124.0,15371.0,840449,151.0,256741.0,431915.0,90424.0,43997.0,17523.0,30.7018831645519,840600.0
2021,2,Santiago Del Estero,11.554388875216853,46.557275364921054,123.0,909.0,32034.0,62224.0,10359.0,811.0,6064.0,1566.0,114089,1.0,20734.0,83770.0,909.0,5081.0,3596.0,12.718797838683303,114090.0
2021,2,Tierra Del Fuego,20.126647945777083,67.88580775229184,17.0,0.0,21335.0,6913.0,4580.0,476.0,889.0,1483.0,35404,289.0,12853.0,22504.0,6.0,14.0,316.0,8.591921426483484,35693.0
2021,2,Tucumán,13.606163819728007,54.928196510348045,32.0,97.0,40224.0,51648.0,23732.0,5022.0,109616.0,2680.0,233026,25.0,110429.0,48359.0,71683.0,1837.0,743.0,40.30992032851357,233051.0
2021,1,Buenos Aires,22.998353975762015,69.10524076185938,36939.0,31187.0,1108368.0,240520.0,163747.0,222061.0,2246313.0,10867.0,4054936,5066.0,629679.0,2452056.0,821597.0,98806.0,57864.0,50.78565608506508,4060002.0
2021,1,Capital Federal,44.82699016464177,108.4199392232935,135.0,244.0,159662.0,76753.0,56457.0,83255.0,1003041.0,126.0,1378283,1390.0,159805.0,1145093.0,39980.0,5559.0,29236.0,68.29026886796898,1379673.0
2021,1,Catamarca,12.438278918256517,48.899092927848244,71.0,0.0,7423.0,8455.0,10115.0,712.0,22996.0,2196.0,51967,1.0,26316.0,4409.0,18688.0,322.0,2233.0,39.96652623965282,51968.0
2021,1,Chaco,11.528896477487843,43.13649241708794,301.0,112.0,24357.0,22102.0,27556.0,14496.0,42462.0,8384.0,139767,3.0,43214.0,61251.0,25426.0,8004.0,1875.0,33.6262012999863,139770.0
2021,1,Chubut,21.147838315076264,68.9942808881567,106.0,109.0,86986.0,21401.0,15392.0,2844.0,1112.0,4390.0,131515,825.0,45501.0,40960.0,3444.0,23723.0,18712.0,7.531527409144197,132340.0
2021,1,Córdoba,24.061371645661506,78.59028062380018,93.0,2386.0,211799.0,135092.0,74659.0,71984.0,402191.0,12677.0,910826,55.0,260350.0,444695.0,134634.0,54137.0,17065.0,36.168799328437636,910881.0
2021,1,Corrientes,11.234115869536096,42.664128438821415,67.0,527.0,31544.0,26223.0,26169.0,9001.0,27641.0,5453.0,126622,3.0,49160.0,62876.0,3337.0,5949.0,5303.0,25.985171359720066,126625.0
2021,1,Entre Ríos,18.070581721504354,60.439449728342346,105.0,2911.0,67255.0,56060.0,42432.0,15774.0,54600.0,12826.0,251950,13.0,83688.0,118424.0,16846.0,20836.0,12169.0,23.871334373183572,251963.0
2021,1,Formosa,8.330895284429907,32.732955756327215,56.0,0.0,22409.0,7569.0,7916.0,1215.0,9579.0,1942.0,50686,0.0,20663.0,11412.0,2562.0,15669.0,380.0,20.980327506975218,50686.0
2021,1,Jujuy,14.226045966500736,55.63244789620541,49.0,175.0,23735.0,17293.0,40649.0,568.0,25609.0,2378.0,110456,0.0,32254.0,54324.0,17322.0,2677.0,3879.0,26.777362312404005,110456.0
2021,1,La Pampa,26.943299898725044,81.77676345752207,298.0,554.0,68200.0,7864.0,7611.0,2786.0,7368.0,2424.0,96989,116.0,8946.0,58711.0,15779.0,12369.0,1300.0,10.728511929531797,97105.0
2021,1,La Rioja,13.258360163449572,49.80693519079345,18.0,1.0,36749.0,5968.0,4604.0,215.0,5074.0,-1.0,52625,3.0,17363.0,34984.0,1.0,250.0,30.0,12.697554732181876,52628.0
2021,1,Mendoza,10.926002451479471,39.153661528996416,28.0,40.0,134386.0,11216.0,52533.0,4061.0,16615.0,44.0,218308,615.0,91844.0,69295.0,38619.0,18332.0,833.0,12.599361245254226,218923.0
2021,1,Misiones,11.758811611223322,43.172438905971845,51.0,524.0,40949.0,25503.0,27101.0,14050.0,32953.0,8256.0,149387,0.0,48292.0,82339.0,7064.0,4796.0,6896.0,25.076826126081443,149387.0
2021,1,Neuquén,19.895917331182986,66.84208942045272,116.0,327.0,56171.0,8443.0,5903.0,5677.0,50840.0,5758.0,132862,373.0,30223.0,70457.0,14171.0,17752.0,632.0,34.23850264753642,133235.0
2021,1,Río Negro,18.724905657874665,60.87924030325769,125.0,466.0,70011.0,4187.0,13045.0,3642.0,29589.0,20103.0,140667,501.0,48777.0,42192.0,17828.0,13994.0,18377.0,21.923906760830956,141168.0
2021,1,Salta,13.061128426236175,53.93001926339093,109.0,20.0,40785.0,68149.0,9164.0,8139.0,54889.0,6319.0,187572,2.0,54768.0,89187.0,31498.0,5669.0,6452.0,27.31884069404982,187574.0
2021,1,San Juan,9.948368694803314,39.055194335357605,25.0,194.0,60439.0,858.0,11494.0,340.0,276.0,4641.0,78011,256.0,40072.0,11589.0,6671.0,11482.0,8453.0,6.910089995382067,78267.0
2021,1,San Luis,23.24883515831701,81.23730177127507,58.0,0.0,11889.0,2926.0,4429.0,62913.0,22.0,36917.0,119006,148.0,8417.0,10678.0,28.0,63826.0,36205.0,21.594379804710776,119154.0
2021,1,Santa Cruz,12.391825403443834,41.64783103990742,50.0,0.0,30655.0,8334.0,6987.0,1337.0,647.0,-1945.0,45868,197.0,12347.0,23089.0,5975.0,4264.0,390.0,7.501531847531764,46065.0
2021,1,Santa Fe,23.242382186130484,73.91656407026184,518.0,891.0,201632.0,204458.0,91846.0,65476.0,236924.0,24382.0,825990,137.0,277012.0,421480.0,70976.0,39140.0,17519.0,28.130630073152936,826127.0
2021,1,Santiago Del Estero,11.334871169032645,45.67308282365455,123.0,909.0,33884.0,58464.0,8549.0,700.0,4868.0,4144.0,111640,1.0,26468.0,75849.0,570.0,5158.0,3596.0,11.584174516498134,111641.0
2021,1,Tierra Del Fuego,22.9312154304354,77.34935609177366,17.0,0.0,21379.0,1468.0,4317.0,486.0,919.0,11836.0,40133,289.0,12853.0,27247.0,6.0,0.0,316.0,8.734752396277898,40422.0
2021,1,Tucumán,13.57896382467824,54.81892254125389,29.0,97.0,42810.0,53416.0,25255.0,4188.0,103437.0,2680.0,231890,22.0,147199.0,12185.0,69954.0,1834.0,740.0,37.97961958190828,231912.0
2020,4,Buenos Aires,22.90151153254686,68.97702220170737,36939.0,31197.0,1109865.0,242243.0,214171.0,213588.0,2176242.0,9016.0,4028195,5066.0,635651.0,2441248.0,804991.0,93444.0,57927.0,50.008380839635755,4033261.0
2020,4,Capital Federal,44.833968426782796,108.31107489043508,135.0,244.0,160210.0,78123.0,60208.0,80269.0,1000073.0,268.0,1378140,1390.0,163060.0,1142528.0,39890.0,4815.0,29237.0,67.32513676879374,1379530.0
2020,4,Catamarca,12.567459308545084,49.40688354549741,71.0,0.0,8843.0,8740.0,11436.0,591.0,20406.0,2309.0,52395,1.0,26870.0,5115.0,17856.0,322.0,2233.0,37.6500877273544,52396.0
2020,4,Chaco,11.50064617804086,43.030788649779105,301.0,112.0,24782.0,22479.0,26802.0,15701.0,40949.0,7965.0,139088,3.0,44332.0,61200.0,23687.0,7997.0,1875.0,32.45204676418101,139091.0
2020,4,Chubut,20.950871174621614,68.35189915825622,106.0,109.0,88157.0,21824.0,12046.0,2818.0,1112.0,4402.0,129749,825.0,45703.0,39756.0,3040.0,23363.0,18712.0,7.383087626414736,130574.0
2020,4,Córdoba,23.904978675681004,78.07960876338194,119.0,2386.0,214963.0,135262.0,82221.0,70013.0,384169.0,13568.0,902646,55.0,267396.0,439322.0,125620.0,52827.0,17536.0,35.120601241883946,902701.0
2020,4,Corrientes,11.172002734788627,42.42828394694903,67.0,527.0,31900.0,26321.0,25687.0,9383.0,26789.0,4985.0,125656,3.0,50102.0,61495.0,3146.0,5626.0,5290.0,25.446700896630592,125659.0
2020,4,Entre Ríos,17.78197083072765,59.47430676097378,105.0,2911.0,65659.0,53556.0,40755.0,16600.0,53141.0,14654.0,247368,13.0,85683.0,113670.0,15653.0,20206.0,12169.0,24.05327825306045,247381.0
2020,4,Formosa,8.268390853815193,32.487381907596735,56.0,0.0,23540.0,7606.0,7181.0,1197.0,8946.0,1680.0,50206,0.0,21264.0,10789.0,2432.0,15341.0,380.0,19.6983490087788,50206.0
2020,4,Jujuy,13.669623117135359,53.45659123390888,49.0,182.0,23772.0,14379.0,44930.0,446.0,19282.0,2811.0,105851,0.0,32850.0,52815.0,15639.0,1077.0,3470.0,25.20639328416149,105851.0
2020,4,La Pampa,26.940422171804798,81.76793248945148,298.0,554.0,70184.0,8124.0,6562.0,2396.0,6257.0,2520.0,96779,116.0,9009.0,58945.0,15432.0,12194.0,1315.0,9.875605170860927,96895.0
2020,4,La Rioja,13.339129511730942,50.11061211701148,18.0,1.0,36906.0,6060.0,4633.0,181.0,4979.0,0.0,52775,3.0,17513.0,34984.0,1.0,250.0,30.0,12.534655980598345,52778.0
2020,4,Mendoza,10.779753857792285,38.62957896227819,28.0,40.0,146312.0,11172.0,40396.0,3378.0,11557.0,2570.0,214838,615.0,91842.0,68364.0,36083.0,18331.0,833.0,11.093171319457166,215453.0
2020,4,Misiones,11.614898792582805,42.64411416119227,51.0,524.0,39988.0,26078.0,26445.0,14810.0,32264.0,7001.0,147161,0.0,49462.0,79855.0,6589.0,4359.0,6896.0,24.956617779680364,147161.0
2020,4,Neuquén,19.943555550895127,67.00234522048092,116.0,327.0,56434.0,8478.0,5791.0,5493.0,50776.0,5720.0,132762,373.0,30468.0,70614.0,13732.0,17689.0,632.0,33.90786486677393,133135.0
2020,4,Río Negro,18.789319055171752,61.088615480454756,125.0,466.0,70305.0,4153.0,13131.0,3512.0,29372.0,20146.0,140709,501.0,48991.0,42022.0,17826.0,13994.0,18377.0,21.636719189849995,141210.0
2020,4,Salta,13.088389057411085,54.04275200147659,109.0,514.0,41443.0,68829.0,15188.0,8291.0,46697.0,6319.0,187388,2.0,56659.0,87817.0,30604.0,5858.0,6452.0,25.322439650744734,187390.0
2020,4,San Juan,9.251858120163535,36.32088215575813,25.0,194.0,61316.0,740.0,5126.0,332.0,275.0,4588.0,72340,256.0,40072.0,7004.0,6599.0,10468.0,8453.0,6.412867397953183,72596.0
2020,4,San Luis,23.375314368474104,81.67947806105701,58.0,0.0,14020.0,3490.0,2688.0,62239.0,22.0,36918.0,119287,148.0,8417.0,11767.0,27.0,63019.0,36205.0,21.252954082189127,119435.0
2020,4,Santa Cruz,11.008682660661702,36.99957245908797,47.0,0.0,27173.0,4382.0,6634.0,1033.0,647.0,758.0,40477,197.0,12347.0,19657.0,1041.0,4659.0,2970.0,7.492108628119051,40674.0
2020,4,Santa Fe,23.136769743176906,73.58073807267776,518.0,891.0,206372.0,203793.0,94246.0,65145.0,226246.0,23602.0,820676,137.0,287271.0,414746.0,62692.0,38712.0,17392.0,27.294352446215623,820813.0
2020,4,Santiago Del Estero,10.857437164805166,43.749256620689934,123.0,909.0,34518.0,57590.0,4666.0,411.0,4520.0,3932.0,106668,1.0,26812.0,70522.0,570.0,5169.0,3596.0,11.280765527511996,106669.0
2020,4,Tierra Del Fuego,22.609569143137627,76.26583496977399,17.0,0.0,21881.0,6119.0,3497.0,488.0,922.0,6690.0,39325,289.0,12853.0,26439.0,6.0,0.0,316.0,8.486806949337868,39614.0
2020,4,Tucumán,13.57016980842894,54.78340441369959,29.0,97.0,44095.0,54334.0,32155.0,4105.0,93594.0,2680.0,231067,22.0,149322.0,11150.0,68043.0,1834.0,740.0,36.442246829152964,231089.0
2020,3,Buenos Aires,22.410088053440287,67.65618983090923,37542.0,31514.0,1113823.0,234710.0,219772.0,194248.0,2085815.0,19853.0,3932211,5066.0,653930.0,2384557.0,749087.0,94162.0,55541.0,48.37662390811511,3937277.0
2020,3,Capital Federal,44.62274289719256,107.6759011657323,264.0,312.0,162222.0,85083.0,68753.0,78028.0,977766.0,247.0,1371285,1390.0,170375.0,1129573.0,39417.0,3936.0,29374.0,63.80852025607172,1372675.0
2020,3,Catamarca,11.995288801288368,47.15709898417198,63.0,0.0,8276.0,8768.0,11195.0,562.0,18886.0,2154.0,49903,1.0,26868.0,3690.0,16857.0,261.0,2228.0,36.540436607329845,49904.0
2020,3,Chaco,11.102767361905425,41.54192057806515,308.0,112.0,24675.0,21639.0,27546.0,13751.0,38729.0,7194.0,133951,3.0,45745.0,58825.0,20675.0,6706.0,2003.0,30.802726948564217,133954.0
2020,3,Chubut,20.94871530485329,68.34389815720037,158.0,109.0,87559.0,22114.0,12217.0,2818.0,1110.0,3942.0,129202,825.0,45761.0,39386.0,2897.0,23216.0,18767.0,7.402074441844787,130027.0
2020,3,Córdoba,23.029708353509868,75.22035723669207,168.0,3064.0,218599.0,124833.0,84236.0,63823.0,361021.0,11728.0,867417,55.0,276360.0,430771.0,102217.0,48368.0,9756.0,33.51119497419789,867472.0
2020,3,Corrientes,10.993613616681577,41.750749470464434,72.0,527.0,35190.0,23315.0,25308.0,8615.0,25344.0,5020.0,123388,3.0,50858.0,58681.0,2960.0,5513.0,5379.0,23.851523971242955,123391.0
2020,3,Entre Ríos,17.398110879051448,58.1901640924315,130.0,2911.0,66648.0,51478.0,40797.0,14377.0,49395.0,15759.0,241482,13.0,87892.0,106950.0,13954.0,20379.0,12320.0,22.432598646206184,241495.0
2020,3,Formosa,8.120337229392224,31.905623310186538,391.0,151.0,23163.0,7432.0,7125.0,991.0,8219.0,1737.0,49209,0.0,21790.0,10003.0,2000.0,15023.0,393.0,18.282832069430402,49209.0
2020,3,Jujuy,13.820037033679931,54.04441923820905,55.0,182.0,32131.0,10566.0,45198.0,293.0,15238.0,3065.0,106728,0.0,32611.0,57682.0,11112.0,952.0,4371.0,21.910419686869954,106728.0
2020,3,La Pampa,26.115702018823033,79.26447706670275,293.0,810.0,66695.0,7820.0,5577.0,2189.0,6322.0,4029.0,93619,116.0,9015.0,56845.0,14677.0,11893.0,1305.0,10.697630905402091,93735.0
2020,3,La Rioja,13.341312020771634,50.118113236302676,21.0,1.0,37105.0,5955.0,4660.0,124.0,4748.0,2.0,52613,3.0,17346.0,34984.0,1.0,250.0,35.0,12.194703767058197,52616.0
2020,3,Mendoza,10.422355488053226,37.348633137232696,58.0,40.0,141404.0,12123.0,42433.0,3448.0,8237.0,45.0,207173,615.0,91908.0,64672.0,32817.0,17523.0,868.0,10.18749103459563,207788.0
2020,3,Misiones,11.331798537010407,41.60448628544863,71.0,524.0,39005.0,24215.0,25942.0,13663.0,30987.0,8779.0,143186,0.0,50195.0,77989.0,2572.0,3445.0,8985.0,24.141761872521517,143186.0
2020,3,Neuquén,19.42045929269766,65.24417025530218,218.0,327.0,60463.0,6561.0,5975.0,5449.0,49439.0,803.0,128862,373.0,30222.0,70446.0,11043.0,16787.0,737.0,31.46090402703376,129235.0
2020,3,Río Negro,17.54802558517,57.052405915845014,114.0,466.0,68986.0,3769.0,7096.0,3455.0,28488.0,19093.0,130966,501.0,49530.0,40001.0,10381.0,13187.0,18368.0,21.077778703258762,131467.0
2020,3,Salta,12.670239307125406,52.31571212848803,129.0,514.0,32780.0,64736.0,15990.0,7928.0,43773.0,14996.0,180844,2.0,58216.0,84128.0,25445.0,5764.0,7293.0,25.261155924027737,180846.0
2020,3,San Juan,9.88083251128296,38.78995525412846,48.0,194.0,65526.0,711.0,6529.0,41.0,128.0,4150.0,77071,256.0,40092.0,9223.0,5509.0,14023.0,8480.0,6.027864793582682,77327.0
2020,3,San Luis,22.8839263803681,79.96172209417188,105.0,0.0,12199.0,3351.0,2666.0,61319.0,8.0,36917.0,116417,148.0,8401.0,10077.0,6.0,61828.0,36253.0,20.84992813378867,116565.0
2020,3,Santa Cruz,10.697207032526524,35.95152890784452,66.0,0.0,26888.0,4015.0,6730.0,629.0,120.0,833.0,39084,197.0,12845.0,16098.0,1027.0,6938.0,2373.0,6.649363712026633,39281.0
2020,3,Santa Fe,22.677710522681583,72.12060247348236,568.0,1241.0,213353.0,199381.0,92095.0,58797.0,210562.0,27001.0,802861,137.0,295051.0,405807.0,45721.0,37112.0,19307.0,25.690941341268072,802998.0
2020,3,Santiago Del Estero,10.76484130094044,43.37593131691913,133.0,909.0,33287.0,57418.0,4658.0,292.0,3994.0,4801.0,105491,1.0,26419.0,70720.0,555.0,4185.0,3613.0,10.879017270659741,105492.0
2020,3,Tierra Del Fuego,22.771515363810202,76.80909583946696,11.0,0.0,22094.0,5414.0,3726.0,481.0,937.0,6992.0,39366,289.0,12854.0,26491.0,0.0,0.0,310.0,8.506676055475614,39655.0
2020,3,Tucumán,13.184990703555616,53.2281495112899,52.0,97.0,45913.0,54610.0,33126.0,3246.0,84195.0,2637.0,223854,22.0,149605.0,11752.0,59949.0,1808.0,762.0,34.835801698615526,223876.0
2020,2,Buenos Aires,21.552858404836318,65.2205801358229,37542.0,31606.0,1129236.0,241336.0,233132.0,188995.0,1894466.0,21233.0,3772480,5066.0,661272.0,2244277.0,723072.0,91736.0,57189.0,45.66197363212277,3777546.0
2020,2,Capital Federal,44.15182686820503,106.41480599073645,264.0,312.0,166474.0,94585.0,79858.0,80160.0,935481.0,687.0,1356431,1390.0,178896.0,1106133.0,39482.0,3937.0,29373.0,60.4844973584038,1357821.0
2020,2,Catamarca,11.556666835285702,45.43181818181818,63.0,0.0,8801.0,8690.0,10242.0,426.0,16578.0,3176.0,47975,1.0,26968.0,3641.0,14878.0,261.0,2228.0,34.92595642857143,47976.0
2020,2,Chaco,10.646198278920558,39.83250279006581,308.0,928.0,24350.0,21140.0,29044.0,12082.0,33311.0,6969.0,128129,3.0,46816.0,56017.0,17266.0,6452.0,1581.0,27.952284674364286,128132.0
2020,2,Chubut,17.577923412048097,57.344613387235526,158.0,109.0,69578.0,22188.0,10537.0,1473.0,614.0,3999.0,107831,825.0,45761.0,38279.0,1324.0,17678.0,5614.0,7.605487984559083,108656.0
2020,2,Córdoba,22.262629768284135,72.71358531242393,168.0,4383.0,219025.0,125932.0,89530.0,63216.0,325243.0,8971.0,836413,55.0,282858.0,415007.0,85818.0,44522.0,8263.0,30.987577637139466,836468.0
2020,2,Corrientes,10.613139950481656,40.30476267979574,72.0,527.0,34242.0,22845.0,25844.0,7898.0,22418.0,5020.0,118863,3.0,51248.0,55536.0,3144.0,3927.0,5011.0,22.15030606257576,118866.0
2020,2,Entre Ríos,16.90464963972206,56.538654739709614,130.0,3679.0,66758.0,50640.0,42090.0,12856.0,43391.0,14569.0,234100,13.0,89391.0,99423.0,13954.0,20042.0,11303.0,20.448621178442586,234113.0
2020,2,Formosa,7.925539742616724,31.1394362262631,391.0,151.0,23534.0,7109.0,6998.0,961.0,7475.0,1313.0,47932,0.0,21805.0,9353.0,1882.0,14723.0,169.0,16.870258993114398,47932.0
2020,2,Jujuy,12.246000275261045,47.887810227872784,55.0,182.0,30548.0,10519.0,26829.0,209.0,9417.0,16557.0,94316,0.0,32705.0,38938.0,5057.0,952.0,16664.0,15.864013631862552,94316.0
2020,2,La Pampa,25.07384596485546,76.10158288987562,293.0,810.0,71218.0,7531.0,3800.0,1657.0,3377.0,1123.0,89693,116.0,8551.0,54422.0,14232.0,11314.0,1290.0,8.028862255598405,89809.0
2020,2,La Rioja,13.267548880443243,49.83993501839552,21.0,1.0,37375.0,5661.0,4686.0,73.0,4336.0,2.0,52152,3.0,16885.0,34984.0,1.0,250.0,35.0,11.669110961977259,52155.0
2020,2,Mendoza,10.116652469373573,36.25224342110005,58.0,40.0,142253.0,12439.0,35274.0,3248.0,5422.0,2450.0,200569,615.0,91904.0,62941.0,29613.0,15924.0,802.0,9.274562732094155,201184.0
2020,2,Misiones,11.136919674351834,40.88779600969606,71.0,524.0,39867.0,23719.0,26445.0,12305.0,28763.0,8646.0,140340,0.0,50792.0,74497.0,2579.0,3319.0,9153.0,22.560122617583183,140340.0
2020,2,Neuquén,19.02059866374008,63.898469033764314,218.0,327.0,61171.0,6103.0,6625.0,5296.0,46432.0,0.0,125799,373.0,30256.0,67990.0,11037.0,15755.0,1134.0,29.100147623878513,126172.0
2020,2,Río Negro,17.338453751536527,56.369335248791955,114.0,466.0,70817.0,3335.0,7498.0,3246.0,26953.0,17057.0,128985,501.0,49756.0,39650.0,10382.0,11331.0,18367.0,19.679596047283173,129486.0
2020,2,Salta,12.492822821915325,51.58158335340357,129.0,514.0,41801.0,64463.0,16989.0,7741.0,39594.0,6531.0,177760,2.0,59502.0,81740.0,24289.0,5123.0,7108.0,22.55853618795662,177762.0
2020,2,San Juan,8.939786450606132,35.09485776365026,48.0,194.0,59113.0,917.0,4908.0,40.0,127.0,4430.0,69521,256.0,40092.0,8275.0,5509.0,7019.0,8882.0,6.308614963196474,69777.0
2020,2,San Luis,22.440286647722235,78.4096773527651,105.0,0.0,11439.0,3585.0,1934.0,60889.0,8.0,35992.0,113804,148.0,8401.0,8357.0,6.0,60935.0,36253.0,21.02062693689071,113952.0
2020,2,Santa Cruz,10.650675172081195,35.79262396979603,66.0,0.0,26938.0,4166.0,6541.0,546.0,119.0,493.0,38672,197.0,12845.0,16044.0,1027.0,6585.0,2368.0,6.593202418178028,38869.0
2020,2,Santa Fe,22.01189934872471,70.002168637187,568.0,2061.0,213054.0,198772.0,96575.0,57236.0,189473.0,20193.0,777795,137.0,299974.0,381679.0,46698.0,30487.0,19094.0,23.925791608984095,777932.0
2020,2,Santiago Del Estero,10.787648634906734,43.46716682468362,133.0,1779.0,32557.0,57709.0,5178.0,247.0,3328.0,4516.0,105446,1.0,25917.0,72074.0,355.0,3038.0,4063.0,10.411619106122004,105447.0
2020,2,Tierra Del Fuego,22.642392447335883,76.36948260742473,11.0,0.0,22325.0,5186.0,3034.0,391.0,796.0,7446.0,38900,289.0,12854.0,26025.0,0.0,0.0,310.0,8.128329395457266,39189.0
2020,2,Tucumán,12.826796661758182,51.78074091030483,52.0,97.0,49028.0,54537.0,34184.0,2246.0,74377.0,2635.0,217134,22.0,150084.0,9833.0,55120.0,1357.0,762.0,32.70453443718797,217156.0
2020,1,Buenos Aires,21.208081014212762,64.32563101743429,38215.0,36802.0,1122034.0,236421.0,247977.0,205780.0,1802583.0,28935.0,3702985,5066.0,673237.0,2210349.0,720688.0,85443.0,18334.0,45.18128807375552,3708051.0
2020,1,Capital Federal,44.02408243452466,105.98017414181909,264.0,312.0,169651.0,102254.0,89665.0,85899.0,906009.0,0.0,1352104,1390.0,184494.0,1097635.0,38898.0,3911.0,28556.0,58.70568296242247,1353494.0
2020,1,Catamarca,9.568286447482455,37.615427687460254,63.0,0.0,8838.0,7543.0,9558.0,408.0,10299.0,2151.0,39634,1.0,21945.0,3146.0,12056.0,261.0,2227.0,29.132225012939607,39635.0
2020,1,Chaco,10.018358007806318,37.483833369172615,308.0,928.0,23291.0,19976.0,29851.0,10416.0,28539.0,6917.0,120274,3.0,46356.0,54144.0,11958.0,6239.0,1580.0,25.942049334121737,120277.0
2020,1,Chubut,15.715139739949185,51.26848941909703,158.0,109.0,69586.0,12957.0,7756.0,1240.0,614.0,4500.0,95938,800.0,45763.0,27287.0,1324.0,16885.0,5479.0,7.117047781865397,96738.0
2020,1,Córdoba,21.64232669040361,70.6880744339108,142.0,5128.0,217229.0,120188.0,95827.0,65733.0,296875.0,9802.0,811044,55.0,286168.0,406109.0,68512.0,41617.0,8693.0,29.394787835061326,811099.0
2020,1,Corrientes,10.198192297264285,38.729079942230904,72.0,527.0,33479.0,21382.0,26679.0,7351.0,19467.0,4780.0,113967,3.0,51126.0,53231.0,2172.0,2437.0,5004.0,20.538999274943325,113970.0
2020,1,Entre Ríos,16.779387594256768,56.12006051437216,130.0,4081.0,72280.0,47132.0,41125.0,11988.0,39794.0,13762.0,231833,13.0,90368.0,95434.0,13245.0,18737.0,14062.0,19.029765335057498,231846.0
2020,1,Formosa,7.693633209507935,30.228303962606848,1127.0,342.0,23761.0,6500.0,6564.0,964.0,6918.0,100.0,46434,0.0,21068.0,8887.0,1800.0,14510.0,169.0,15.697352607415109,46434.0
2020,1,Jujuy,11.934505713694248,46.670230639987786,55.0,182.0,33120.0,9979.0,26693.0,166.0,7349.0,16545.0,91665,0.0,32066.0,38938.0,3078.0,942.0,16641.0,14.14492205715465,91665.0
2020,1,La Pampa,24.96348894596364,75.76678781291396,293.0,811.0,72740.0,7199.0,3029.0,1342.0,2113.0,1618.0,89110,116.0,8553.0,53755.0,13821.0,11295.0,1802.0,7.291757720474826,89226.0
2020,1,La Rioja,12.337423688670192,46.346631384166976,21.0,1.0,37209.0,5158.0,4640.0,22.0,1294.0,0.0,48337,3.0,13076.0,34984.0,0.0,251.0,29.0,7.962418947150687,48340.0
2020,1,Mendoza,9.248656325291032,33.14207670017271,58.0,40.0,140410.0,12285.0,17489.0,2860.0,3818.0,0.0,182837,615.0,91955.0,50251.0,28059.0,12465.0,722.0,8.440867710216997,183452.0
2020,1,Misiones,10.627621055982175,39.01834755171205,71.0,524.0,36622.0,21271.0,26433.0,11581.0,26313.0,10885.0,133552,0.0,51458.0,69452.0,1220.0,460.0,10962.0,22.148213068436263,133552.0
2020,1,Neuquén,18.409872883598883,61.84749362355069,218.0,327.0,60152.0,5257.0,7123.0,5399.0,43738.0,0.0,121354,373.0,29305.0,65951.0,11031.0,14711.0,729.0,27.76828207897622,121727.0
2020,1,Río Negro,16.95263605430754,55.11566865962362,114.0,466.0,69154.0,2930.0,7857.0,3199.0,25488.0,17719.0,125699,501.0,47756.0,38479.0,10381.0,11222.0,18362.0,19.06030056406124,126200.0
2020,1,Salta,12.011697200976553,49.59568027012866,129.0,514.0,38537.0,63714.0,17991.0,8625.0,34744.0,6441.0,170379,2.0,60426.0,75593.0,23025.0,4125.0,7212.0,21.425047243902736,170381.0
2020,1,San Juan,8.251277881190129,32.392292136304725,48.0,194.0,59787.0,1594.0,1292.0,40.0,127.0,4779.0,63975,256.0,40092.0,6448.0,5508.0,7082.0,5101.0,6.036984591484099,64231.0
2020,1,San Luis,21.838769386372302,76.30854184641933,105.0,0.0,11322.0,4164.0,525.0,58258.0,5.0,36075.0,110404,148.0,8301.0,7612.0,5.0,58301.0,36333.0,20.989379744282658,110552.0
2020,1,Santa Cruz,10.704172537298618,35.97427628896549,67.0,11.0,27447.0,4993.0,5169.0,529.0,119.0,0.0,38625,197.0,12845.0,15766.0,1026.0,6817.0,2368.0,6.417170627364028,38822.0
2020,1,Santa Fe,21.86132458787361,69.52357940253133,696.0,2994.0,217553.0,196826.0,104560.0,48448.0,173823.0,17656.0,770981,137.0,302366.0,383673.0,35123.0,30488.0,19468.0,22.42405677003625,771118.0
2020,1,Santiago Del Estero,10.539212166838636,42.466359187991806,133.0,1779.0,33086.0,56884.0,3737.0,135.0,2799.0,4501.0,102754,1.0,24695.0,70424.0,200.0,2779.0,4657.0,10.00053908049476,102755.0
2020,1,Tierra Del Fuego,22.552553250860385,76.06964979018785,11.0,1.0,22976.0,5024.0,1834.0,196.0,518.0,7046.0,38505,289.0,12854.0,25632.0,0.0,0.0,308.0,7.410865837696335,38794.0
2020,1,Tucumán,11.852464901793745,47.84792325850032,52.0,97.0,49555.0,50383.0,31096.0,1730.0,67536.0,0.0,200045,22.0,143184.0,10494.0,44687.0,1355.0,347.0,32.24553094303289,200067.0
